client_id,date_demande,age,sexe,situation_familiale,nombre_enfants,niveau_etude,type_emploi,secteur_activite,anciennete_emploi,type_contrat,revenu_mensuel,autres_revenus,charges_mensuelles,nombre_dependants,anciennete_banque,solde_moyen,decouvert_frequence,incidents_paiement,historique_credit,type_credit,montant_demande,duree_demande,objet_credit,garanties_physiques,avaliste,domiciliation_salaire,utilisation_mobile_banking,frequence_transactions,epargne_reguliere,participation_tontine,verification_identite,verification_revenus,score_bureaux_credit,region,zone_residence,taux_endettement,ratio_montant_revenu,score_credit,niveau_risque,decision_credit,remboursement_ok
CLI_004477,2025-05-15,30.0,F,marie,0,superieur,salarie_prive,agriculture,1.4001156443897305,CDI,1129435.1102637302,29000.960943134985,160453.48778738888,2,1.0274901677043986,12464.206756904054,1,0,1,avance_commande,2625370.505161754,3,equipement,0,1,0,1,18,1,0,1,1,407.5931654174199,Port-Gentil,urbaine,0.14206525574534512,0.19370822939890675,549.0791932179751,moyen,accepte,1
CLI_004478,2024-09-23,42.0,F,marie,1,primaire,salarie_prive,industrie,1.8744255106909562,freelance,159843.2803080637,39855.9295358666,185391.28157549503,0,0.7707233558303483,304469.2412713846,1,0,1,consommation,293696.3433642941,6,equipement,0,0,0,1,10,0,0,1,1,595.1164224296809,Libreville,semi_urbaine,1.0,0.15311682313568709,221.15141783190526,tres_eleve,refuse,0
CLI_004479,2025-05-18,21.0,F,veuf,2,secondaire,salarie_public,industrie,4.809603134172416,CDI,1224695.244474304,52544.49217479774,215464.29739380997,2,1.3244182924440115,20613.316898066045,0,1,1,avance_commande,962169.3258165632,18,consommation,0,1,0,1,9,1,0,1,1,604.8226245333608,Franceville,semi_urbaine,0.17593299097547918,0.06546998325758796,571.222026478874,moyen,accepte,0
CLI_004480,2025-02-12,45.0,M,marie,0,superieur,salarie_prive,administration,0.7809743489479302,freelance,526643.9703347688,98459.77878188463,258101.04464577377,3,1.1466816399745363,46558.78926889925,2,0,1,avance_commande,1591832.949442348,18,equipement,0,0,1,1,14,0,1,1,1,562.2423020984937,Mouila,semi_urbaine,0.4900863945745133,0.2518831568555503,381.52559276234933,eleve,revue_manuelle,0
CLI_004481,2024-10-07,23.0,M,divorce,2,secondaire,independant,commerce,1.1868750041841245,CDI,51210.71489660558,13031.742247842038,48657.865077415285,0,0.39183644187734135,163772.25318702828,5,0,1,avance_facture,630551.2064704862,18,consommation,0,1,1,1,8,1,0,1,1,579.209742944798,Mouila,urbaine,0.9501500843262098,1.0260730391799986,200.0,tres_eleve,refuse,0
CLI_004482,2025-01-13,37.0,M,marie,2,primaire,salarie_prive,agriculture,2.2433041045727196,CDI,97100.86429450526,73656.41409929364,238391.71491462507,2,1.5020348022002066,165703.0799706194,1,2,0,avance_facture,821528.3689805735,24,consommation,1,0,1,1,15,0,1,1,1,800.0,Oyem,rurale,1.0,0.7050472507372094,309.3359667808455,tres_eleve,revue_manuelle,0
CLI_004483,2024-12-10,26.0,M,marie,5,primaire,salarie_prive,administration,6.009528053858535,CDI,32160.445257846615,84557.5832343292,232715.1080806641,2,0.8578709373478058,11171.392436431308,2,0,1,avance_facture,406391.5624062173,12,urgence,0,1,0,0,9,0,1,1,1,436.66501280269506,Lambarene,rurale,1.0,1.053031550475462,200.0,tres_eleve,refuse,0
CLI_004484,2025-02-23,40.0,M,celibataire,2,superieur,independant,services,0.6891189286023118,freelance,465573.8570741894,68233.91318366007,66053.80489216172,1,4.201620747150861,373951.4050641878,1,1,1,avance_facture,304189.08700105007,6,equipement,0,0,0,0,7,1,1,1,0,200.0,Port-Gentil,urbaine,0.1418761038415351,0.054446980212167394,432.1073607467595,eleve,revue_manuelle,0
CLI_004485,2024-12-24,34.0,F,celibataire,2,secondaire,salarie_public,services,2.2317736185669292,CDI,182385.24182868228,85230.7797410661,146066.30828965665,1,4.110570848750952,34050.48078229957,2,0,0,avance_commande,601218.8801986168,36,equipement,0,0,1,1,13,1,0,1,1,655.1826324210948,Libreville,urbaine,0.8008669277465955,0.27470190486654633,413.8905697678134,eleve,revue_manuelle,0
CLI_004486,2024-08-07,19.0,F,marie,1,secondaire,salarie_prive,commerce,6.2569767324058265,CDD,220361.1034433438,43158.5066622988,129563.0665782256,3,1.3137628342436138,190700.46016590175,6,0,0,consommation,1882467.871813734,36,equipement,0,0,0,1,8,1,0,1,1,722.122858824144,Libreville,urbaine,0.5879579678703917,0.7118875345960379,200.5345434619368,tres_eleve,refuse,0
CLI_004487,2024-11-02,39.0,F,marie,1,superieur,salarie_public,services,0.3580510406471725,freelance,195061.8453571077,1109.2474887073674,143646.14635182667,0,0.3373153598049514,220098.14291404872,2,0,1,avance_facture,654118.0971452633,6,consommation,1,0,1,0,11,0,1,1,1,581.5578062600935,Libreville,rurale,0.7364133466944691,0.27944901950957424,253.71409202266793,tres_eleve,refuse,0
CLI_004488,2024-09-19,29.0,M,marie,0,secondaire,salarie_prive,industrie,3.834301669129257,CDI,275553.2712380728,59485.2643159086,75784.4117665541,3,3.40975893328698,127223.3126865768,4,0,1,retraite,499931.94552952243,6,equipement,1,0,1,1,8,1,0,1,1,622.2799490808442,Mouila,semi_urbaine,0.2750263548897513,0.15119034977740922,530.2183341412257,moyen,accepte,0
CLI_004489,2024-08-31,43.0,F,marie,0,secondaire,independant,agriculture,1.0,CDI,439210.5601741756,99056.52317028755,129251.78224014789,3,0.319255147964623,33142.60740645423,2,0,1,spot,1629423.4144878257,12,urgence,0,0,0,1,12,0,0,1,1,492.4736334255612,Mouila,urbaine,0.29428204592551493,0.3091576042406731,362.08297550074144,eleve,revue_manuelle,0
CLI_004490,2024-11-08,35.0,F,divorce,1,secondaire,salarie_prive,agriculture,0.5720560649212741,freelance,688329.852937144,15305.452901747707,102212.55746507987,1,0.9409182736191033,38530.32529595056,2,2,1,tontine,1595900.2566050827,36,consommation,0,0,0,1,14,0,1,1,1,324.2327814767764,Mouila,urbaine,0.1484935703847986,0.19320924042875692,380.51648725863487,eleve,revue_manuelle,0
CLI_004491,2025-06-19,38.0,F,veuf,3,superieur,independant,commerce,1.0,CDI,160210.28364770405,68196.97043605077,372409.9992437145,0,0.7610413566103851,43817.895168523355,2,0,1,consommation,2099125.4631383144,6,consommation,0,0,0,1,15,1,1,1,1,331.13567489346406,Libreville,urbaine,1.0,1.0918595107967635,200.0,tres_eleve,refuse,1
CLI_004492,2025-04-11,25.0,M,celibataire,1,secondaire,salarie_public,services,2.0966852344415607,CDI,112197.28380468096,5930.36833146785,70655.77340976881,4,1.498133042138864,8496.487561573225,0,0,0,consommation,2615734.269083999,12,consommation,0,1,1,1,9,1,0,0,1,662.6692929940159,Libreville,urbaine,0.6297458460114789,1.9428086702746517,315.86246638755637,tres_eleve,revue_manuelle,1
CLI_004493,2025-02-17,29.0,M,marie,2,primaire,independant,administration,2.774444946947606,freelance,396590.86005357944,51948.12100623758,66671.88050454081,1,3.7241032366520264,55299.285415673025,3,0,1,avance_commande,693386.6771732079,18,consommation,1,1,1,1,21,0,1,1,1,258.3203417823289,Libreville,urbaine,0.16811249884965437,0.14569731407819367,506.0840548474598,moyen,accepte,1
CLI_004494,2024-12-14,30.0,F,marie,1,secondaire,independant,services,1.0,CDI,224197.9420943753,2941.90767496091,118438.15937455231,0,0.1521604928990238,40695.69390863751,1,1,1,consommation,7235371.292890013,12,investissement,0,1,1,1,10,1,0,1,1,450.1728691100904,Franceville,urbaine,0.5282749621524011,2.6893538901754317,242.81043104479036,tres_eleve,refuse,1
CLI_004495,2025-04-26,43.0,M,marie,0,secondaire,salarie_prive,services,0.356225684086311,CDD,305335.5483071295,39642.02807773939,103268.50997169012,2,0.4931062768129289,44254.27133619721,0,0,1,tontine,60376.233635658435,12,urgence,1,0,1,1,12,0,0,1,1,317.5926609421536,Lambarene,urbaine,0.3382131905185664,0.016478110167213882,335.60966249563756,tres_eleve,revue_manuelle,1
CLI_004496,2024-08-26,51.0,F,celibataire,3,secondaire,independant,administration,1.80808292611293,CDI,583695.2895871822,104764.61487569968,66532.08391915294,3,0.7128509802260073,24680.465020999476,2,1,1,consommation,2292692.341392141,12,equipement,1,1,0,0,9,1,1,1,1,663.41966929669,Franceville,urbaine,0.11398427416847526,0.3273243737346879,587.6591596300369,moyen,accepte,1
CLI_004497,2024-08-31,26.0,F,divorce,2,secondaire,salarie_prive,administration,1.0,CDI,164893.78633211795,23808.057649589016,196794.43536410586,2,13.619711779205836,46345.182451304194,1,0,1,avance_commande,268416.122781557,36,consommation,0,0,0,1,6,1,0,1,1,581.4986048100792,Libreville,urbaine,1.0,0.13565101954020437,379.6992144520347,eleve,revue_manuelle,1
CLI_004498,2024-07-25,45.0,F,veuf,3,secondaire,salarie_prive,commerce,2.322654628457859,freelance,47490.85138378848,10344.853989599931,99825.19033524762,1,0.7593260496354507,227126.16896215695,3,2,1,avance_facture,908138.5007762904,24,investissement,0,0,1,1,11,1,0,1,1,309.77353055750206,Mouila,urbaine,1.0,1.5935323581892613,200.0,tres_eleve,refuse,0
CLI_004499,2024-07-18,18.0,F,marie,2,superieur,salarie_public,commerce,3.445336328420654,CDI,209848.00698359532,56726.84768636286,103613.69242747012,3,5.689869887514725,145932.09191096746,4,0,1,avance_facture,1047686.7646501554,12,consommation,1,0,0,1,10,0,0,1,1,559.0837205392834,Port-Gentil,urbaine,0.49375590417482507,0.4160498431340266,306.48768748741145,tres_eleve,revue_manuelle,0
CLI_004500,2024-12-15,63.68804018976739,F,marie,1,secondaire,retraite,administration,8.744704177949327,retraite,2530752.2582041244,93384.03723826531,39734.62175948253,5,0.2962311156286976,689442.8854042531,3,0,1,consommation,1501657.6007493848,24,consommation,1,1,1,0,10,1,1,1,1,501.22508567377804,Mouila,urbaine,0.01570071571828965,0.04944701046501595,698.9617654648343,faible,accepte,1
CLI_004501,2025-06-19,25.0,F,marie,2,secondaire,salarie_prive,commerce,0.4627448638005661,freelance,255530.7629713079,18015.0280968626,217445.05245429405,4,0.4943688224556624,40045.83578410994,2,1,0,avance_commande,1026068.2103832712,3,urgence,0,0,0,1,9,1,0,1,0,365.5004198358113,Mouila,urbaine,0.8509544992776847,0.33461992287874504,200.0,tres_eleve,refuse,0
CLI_004502,2024-12-18,60.0,M,marie,1,secondaire,retraite,agriculture,1.7038342904836123,retraite,151014.24017411613,42509.13814269571,126087.58059269511,3,0.4264305498900817,26123.738742243193,0,1,0,tontine,333172.7825157651,12,equipement,0,0,0,0,6,1,1,1,1,431.8052704360422,Lambarene,urbaine,0.8349383504980649,0.18385285063824894,245.88080298406,tres_eleve,refuse,0
CLI_004503,2025-01-20,19.0,M,marie,2,secondaire,salarie_public,industrie,0.8899885956345016,CDD,235104.3779687334,53931.477164043004,340298.72562236176,0,0.4810597693024862,16640.67440698938,0,1,1,consommation,1822982.5862386709,12,investissement,1,0,1,1,10,1,0,1,1,571.8971398939453,Lambarene,urbaine,1.0,0.6461607258546775,221.65256272529388,tres_eleve,refuse,0
CLI_004504,2024-07-20,39.0,M,marie,0,superieur,independant,commerce,1.0,CDI,492579.52632670803,24743.54038086549,206624.54247085878,3,1.0629516162774846,97298.14669050572,2,0,1,spot,50313.96494061332,3,consommation,0,0,0,1,9,0,0,1,1,364.7719586375161,Mouila,urbaine,0.4194744836670558,0.00851198677091756,361.7130557180804,eleve,revue_manuelle,0
CLI_004505,2025-03-09,32.0,M,celibataire,1,secondaire,salarie_public,services,2.198938460935377,CDI,131280.5714392016,3491.254127490734,114975.88134924544,2,0.5930651403144788,66414.8459994588,2,2,1,consommation,1200748.9121769906,18,consommation,1,0,1,1,8,0,0,1,1,463.1094690657481,Port-Gentil,urbaine,0.8758027184737907,0.7622027254384954,200.0,tres_eleve,refuse,0
CLI_004506,2025-06-13,38.0,M,divorce,2,secondaire,salarie_prive,commerce,1.0,CDI,2589110.234228397,88638.43176163759,125475.78052230744,0,1.9563801905520044,200082.84711973727,2,0,1,consommation,1355914.176773781,6,consommation,0,0,0,1,8,1,0,1,1,292.75164687000245,Franceville,urbaine,0.048462896196345834,0.04364157484324175,543.7749068418126,moyen,accepte,1
CLI_004507,2024-11-07,41.0,M,marie,3,secondaire,independant,commerce,0.046605669676508324,freelance,131653.48461994727,90940.85086319275,98150.56636024477,5,0.6429013769270409,8915.128952982119,1,2,1,avance_facture,433839.6624810603,24,equipement,0,1,1,0,6,1,0,1,1,800.0,Mouila,urbaine,0.7455219787275851,0.27460955789450725,256.7476233191709,tres_eleve,refuse,0
CLI_004508,2025-02-21,37.0,F,marie,1,primaire,salarie_prive,services,1.0,CDI,146445.75355615577,5386.91545341886,104591.75243556545,1,1.9394817597366696,25519.196910500155,2,0,1,investissement,163482.30079870988,12,consommation,0,0,1,0,10,1,1,1,1,349.19754906965966,Libreville,urbaine,0.7142013332292282,0.09302779176410267,303.1416170176403,tres_eleve,revue_manuelle,0
CLI_004509,2024-12-30,41.0,M,divorce,3,primaire,salarie_public,commerce,1.2262325724819663,CDI,1229480.4939544292,44346.10669171755,480160.575786554,5,0.1676566137376703,29393.968448248164,3,0,1,retraite,171290.27916815283,12,consommation,0,0,1,1,17,1,0,1,1,206.7906923948841,Port-Gentil,semi_urbaine,0.390539401110947,0.01160993606719919,423.65078253854597,eleve,revue_manuelle,1
CLI_004510,2025-06-28,34.0,M,celibataire,0,primaire,independant,commerce,0.033101468292321676,freelance,434290.9515776826,65861.17739738389,46782.73638647331,1,0.3126844895662668,52716.56184219604,1,1,0,avance_commande,110038.8765681364,12,urgence,0,0,1,1,17,1,1,1,0,645.20302494557,Mouila,urbaine,0.10772210707250984,0.02111466137474382,505.96086173002936,moyen,accepte,0
CLI_004511,2025-01-17,23.0,F,celibataire,3,superieur,independant,commerce,5.83753864638122,CDI,1310766.8843613884,4871.3453816523515,106449.05917060214,4,1.4756683569639142,37704.97446423003,3,2,1,retraite,7551875.906437094,3,immobilier,1,0,1,0,11,0,0,1,1,513.7103788513798,Franceville,semi_urbaine,0.08121128206749334,0.48011816571769755,483.2556281813488,eleve,accepte,0
CLI_004512,2025-02-03,45.0,F,divorce,3,secondaire,salarie_public,services,2.6281246942540384,CDI,1017174.1949788755,93655.89562768715,63921.74986145814,1,1.3082184096778402,105312.98886048893,6,0,1,avance_facture,88939.3429444042,12,immobilier,1,0,1,1,12,0,0,1,1,557.9614669971953,Mouila,urbaine,0.06284248084251258,0.0072864726107091295,594.4565170217116,moyen,accepte,1
CLI_004513,2025-01-30,29.0,F,veuf,1,superieur,salarie_prive,administration,0.08259921171427205,freelance,515321.31533066946,21871.312970819934,44733.493511873035,2,6.786967987391941,642858.0942257593,3,0,1,tontine,4559265.259974417,6,urgence,0,1,1,0,10,0,0,1,1,233.62315189610786,Port-Gentil,semi_urbaine,0.08680699241631139,0.7372851856918379,424.55377797917686,eleve,revue_manuelle,1
CLI_004514,2025-02-15,25.0,F,marie,3,secondaire,salarie_public,commerce,1.0,CDI,73079.95182210926,44390.4054784659,147333.97173514287,1,5.9497166075756125,10744.22724527413,1,0,1,consommation,167669.40007876547,3,consommation,1,1,1,1,12,0,0,1,1,734.5972378755356,Oyem,semi_urbaine,1.0,0.19119402323328613,442.1600291924816,eleve,revue_manuelle,0
CLI_004515,2024-10-30,33.0,M,celibataire,0,primaire,salarie_public,services,3.274864394576417,freelance,179925.41633696295,23622.521345879664,115652.29505085631,2,0.7300971434514086,25120.271924565055,4,2,1,tontine,612899.6097715318,24,equipement,0,0,0,1,12,0,0,1,1,702.4685030669514,Libreville,urbaine,0.6427790881654183,0.28386744085842863,200.0,tres_eleve,refuse,0
CLI_004516,2024-07-17,25.0,M,marie,2,superieur,independant,services,1.0,CDI,117010.07385160444,37575.1675368861,129996.9742515427,3,3.556174692222541,18472.937729874226,2,1,1,investissement,565630.9110075053,6,consommation,1,0,1,0,10,0,0,1,1,613.630711727871,Oyem,semi_urbaine,1.0,0.4028363345057329,297.5693606899866,tres_eleve,refuse,0
CLI_004517,2024-07-23,30.0,M,celibataire,3,superieur,salarie_prive,commerce,1.4194617749755007,retraite,191341.28606060724,53649.878524368265,364969.7169993452,0,0.02957649889658323,22617.684143760926,3,3,1,consommation,649079.4063514373,6,urgence,0,1,1,0,10,1,1,1,1,217.1305259362261,Port-Gentil,urbaine,1.0,0.28268833999659376,200.0,tres_eleve,refuse,0
CLI_004518,2025-05-19,38.0,M,marie,0,primaire,salarie_public,commerce,1.0,CDI,129847.31689232231,61584.096621205674,62834.23652367664,2,3.4645984520769075,585798.0374253825,2,2,0,investissement,334528.79695026355,12,investissement,0,0,0,0,8,1,0,1,1,376.19861862147707,Libreville,urbaine,0.4839086245870048,0.21469369112165035,221.17217524167452,tres_eleve,refuse,0
CLI_004519,2025-03-14,38.0,M,celibataire,5,secondaire,salarie_prive,commerce,1.490763464338808,freelance,143664.20870749053,25742.523014334623,649273.047141514,2,1.239989061263396,384773.0868362166,2,0,1,avance_facture,486973.4883210674,12,consommation,0,1,0,1,10,0,0,1,1,658.156223317471,Libreville,semi_urbaine,1.0,0.282472053351725,240.9795247661412,tres_eleve,refuse,0
CLI_004520,2025-05-01,26.0,F,divorce,2,superieur,salarie_public,services,10.32807539915112,CDI,829333.591785653,5901.48804485236,75970.91217359809,0,2.48897774335362,23156.15208468095,1,2,1,investissement,2151432.9649081463,12,investissement,0,0,1,0,10,0,0,1,1,429.2955184713261,Oyem,urbaine,0.0916047690893887,0.21618089775308402,591.5391380592126,moyen,accepte,1
CLI_004521,2025-02-05,30.0,M,marie,2,superieur,salarie_prive,administration,1.8209521525434647,freelance,571844.4457554569,21021.359817899167,64387.894091201175,1,1.436677577379018,29443.090236300606,1,0,1,spot,749701.0356313355,18,investissement,1,0,1,1,13,1,0,1,1,554.6347353259823,Libreville,urbaine,0.11259686890223983,0.10925188968142585,588.780585751216,moyen,accepte,0
CLI_004522,2024-11-24,45.0,M,divorce,1,superieur,salarie_prive,services,2.853407509773671,CDI,80872.29229943127,89995.87782638683,111236.98013883845,1,3.868070762833688,2301.547300843023,0,0,0,avance_facture,296048.22462025564,3,consommation,0,0,0,0,8,0,0,0,1,470.5653334244715,Libreville,urbaine,1.0,0.3050573278382861,261.4602550219533,tres_eleve,refuse,0
CLI_004523,2025-01-25,39.0,M,celibataire,2,primaire,independant,commerce,1.574989246863126,CDD,389992.7698064761,44562.117878445235,191579.99324626802,1,1.4566032010029484,59521.748272170356,1,0,1,consommation,163474.6628706969,18,immobilier,0,0,1,1,7,0,0,1,1,406.8720157875943,Oyem,rurale,0.4912398589885004,0.03493113110614354,324.38887877453664,tres_eleve,revue_manuelle,0
CLI_004524,2025-02-21,55.0,F,marie,1,secondaire,salarie_public,industrie,1.135102239488873,CDI,73913.04580424237,29678.400740401466,105429.82691773784,2,0.6772645075764189,22120.21133278527,2,0,1,avance_commande,209744.50095740138,3,equipement,0,0,1,1,7,1,0,1,1,604.6467605937573,Libreville,urbaine,1.0,0.23647663579456443,290.8156830204596,tres_eleve,refuse,0
CLI_004525,2024-12-07,46.0,M,divorce,2,secondaire,salarie_public,administration,2.8295977176993325,CDD,328559.6888844968,55446.28282890918,110770.26694328712,3,5.38525172148143,31710.37432926471,4,0,1,spot,233113.67526475812,18,equipement,0,0,0,0,14,0,0,1,1,430.48089553719564,Mouila,urbaine,0.33713894519247534,0.059125146092482615,341.85785441227387,tres_eleve,revue_manuelle,0
CLI_004526,2024-09-02,46.0,M,celibataire,4,secondaire,independant,commerce,2.908533869682964,CDI,126343.5807448656,85057.2724205402,208122.93759107697,1,0.3322364514247909,82396.25540865815,1,1,1,consommation,2277624.4420231986,12,immobilier,1,0,1,1,7,1,0,1,1,800.0,Libreville,semi_urbaine,1.0,1.5022689377353253,301.84459464028066,tres_eleve,revue_manuelle,1
CLI_004527,2024-08-12,21.0,M,marie,4,secondaire,salarie_prive,services,2.8661325585007447,freelance,198364.28687149004,106719.46731379695,299706.024101752,2,1.3148599131083012,41208.96182090179,1,1,1,tontine,1086835.3144685032,3,equipement,0,1,1,1,9,1,1,1,1,200.0,Libreville,urbaine,1.0,0.45658223547929927,205.42172925640688,tres_eleve,refuse,0
CLI_004528,2025-05-24,42.0,M,marie,1,secondaire,salarie_prive,commerce,0.0815515705923763,freelance,105892.39381008624,63959.10202123285,250340.57722810478,1,0.26635604787881456,29119.924151076928,1,1,0,investissement,4402402.415158685,3,investissement,0,0,0,1,9,0,1,1,1,458.18891035156355,Mouila,urbaine,1.0,3.46452521026063,200.0,tres_eleve,refuse,0
CLI_004529,2025-04-03,34.0,M,marie,5,secondaire,salarie_prive,commerce,3.5774210992293227,CDI,478079.53157946566,4718.282488346761,585926.8311455417,3,0.21147969536072495,187535.2484322118,1,1,1,avance_facture,108872.53026597621,12,investissement,1,0,0,0,7,1,1,1,1,246.56434767494275,Franceville,urbaine,1.0,0.018977409104974335,370.77877738382074,eleve,revue_manuelle,0
CLI_004530,2024-11-24,29.0,M,celibataire,3,superieur,salarie_public,industrie,3.3795146759769894,CDI,160412.7015040802,12654.511196540478,189370.94718039883,1,0.12241537659864499,98342.40267167034,2,0,0,investissement,360481.7135044436,24,urgence,0,0,1,0,11,1,0,1,1,553.5239178052922,Port-Gentil,rurale,1.0,0.18726785666204165,301.69235268795717,tres_eleve,revue_manuelle,0
CLI_004531,2025-03-22,36.0,M,marie,0,secondaire,salarie_public,administration,0.21814339827368906,CDD,225161.301883858,168021.87143655535,303871.17670675914,2,0.6619441621078482,328919.0713025508,2,0,0,consommation,1309781.632122861,18,consommation,0,0,0,0,13,0,0,1,1,549.8108751114394,Libreville,urbaine,1.0,0.4847567873802416,200.0,tres_eleve,refuse,1
CLI_004532,2024-12-12,44.0,F,marie,5,secondaire,salarie_public,agriculture,0.6327800883598924,CDD,123547.05108694026,64263.354807918346,75915.52153787194,1,2.8858614090054315,22265.14502720689,3,0,1,consommation,3769695.62882248,6,urgence,1,0,0,0,8,0,0,1,1,331.5524599044679,Port-Gentil,semi_urbaine,0.6144664795313493,2.542685556944711,200.0,tres_eleve,refuse,0
CLI_004533,2024-11-02,40.0,M,marie,0,secondaire,salarie_public,commerce,2.2041053983553063,CDD,191036.62681488149,111158.4449957316,105528.92532750353,0,2.4249134756475708,348204.95003397326,1,2,1,consommation,307150.7311152482,18,investissement,0,0,1,1,8,1,0,1,1,434.1078178691497,Franceville,urbaine,0.5524015320358607,0.13398422431530357,272.64134024376455,tres_eleve,refuse,0
CLI_004534,2024-10-17,26.0,F,celibataire,3,secondaire,salarie_public,commerce,1.3425125371223114,CDI,340449.9243453131,37809.79838745097,164926.58006543582,2,3.4496564443393125,436104.065907063,4,0,1,retraite,1385286.0370656922,18,consommation,0,1,1,1,12,1,0,1,1,326.19279347869525,Libreville,semi_urbaine,0.48443711768357844,0.33908218164771325,386.90076759900796,eleve,revue_manuelle,1
CLI_004535,2024-12-29,42.0,M,marie,2,primaire,independant,services,2.574182440296262,freelance,182342.2342411042,5283.581932995693,91487.39634204432,2,0.7074140053348975,37897.77573878707,1,0,1,investissement,1063319.6862863936,18,equipement,1,0,1,1,10,0,1,1,1,453.73896173855417,Port-Gentil,urbaine,0.5017345362845232,0.48595419610814833,267.82322199359135,tres_eleve,refuse,1
CLI_004536,2025-06-10,28.0,M,marie,0,primaire,salarie_public,commerce,4.2865173326079065,CDI,58739.52493526487,7664.608267843445,179149.6941400431,2,1.3168158962077101,23507.64298971388,1,0,1,avance_commande,1003427.3109794862,12,urgence,0,0,0,1,7,0,1,1,1,800.0,Mouila,urbaine,1.0,1.423554968716173,252.78133289532155,tres_eleve,refuse,1
CLI_004537,2024-10-18,37.0,M,celibataire,1,superieur,independant,services,2.38262850913633,freelance,484945.0594805761,158422.685617686,91974.3210665552,2,1.989375671708071,65045.347006465854,3,3,1,spot,461474.89806649333,36,immobilier,0,0,1,1,9,0,1,1,1,407.8050664837212,Franceville,urbaine,0.1896592598861998,0.0793002026801377,406.9953667485873,eleve,revue_manuelle,0
CLI_004538,2025-04-18,31.0,M,marie,2,secondaire,salarie_prive,agriculture,1.8428892881294852,freelance,460537.44771402364,20913.608252133177,248742.1829524569,2,0.8299597324474416,35141.80832576592,2,0,0,consommation,2126389.3865926038,3,urgence,0,0,1,1,10,1,1,1,1,458.03569497587307,Libreville,semi_urbaine,0.5401128272785244,0.3847659217050632,361.6711169262532,eleve,revue_manuelle,0
CLI_004539,2025-06-05,32.0,M,divorce,1,secondaire,salarie_prive,services,1.0,CDI,188795.79704553058,24508.89715942147,171416.74443333384,4,0.8207219391612428,739769.8250873776,0,0,0,consommation,241541.59409822497,18,immobilier,1,1,0,1,5,0,0,1,1,504.2560885178741,Oyem,urbaine,0.9079478839880871,0.10661501203863048,324.53608763144683,tres_eleve,revue_manuelle,1
CLI_004540,2025-01-30,42.0,M,celibataire,2,superieur,salarie_public,administration,2.867368208395719,CDI,511847.1679543746,182982.947384739,89249.11972055514,3,0.48657571204994476,70632.31614689495,3,0,0,tontine,349369.8629709689,18,consommation,1,0,1,1,12,0,0,1,1,376.8002120363118,Lambarene,urbaine,0.17436673544027637,0.05688056332115124,506.38288441947856,moyen,accepte,1
CLI_004541,2024-07-10,24.0,F,marie,1,secondaire,salarie_prive,agriculture,5.267207991618586,CDD,196666.13117507685,32352.619550922584,555423.0885998786,2,1.4741561323158106,97709.18807147088,1,0,1,investissement,293360.9668291286,18,equipement,0,0,1,1,16,0,0,1,1,597.2956932363147,Mouila,urbaine,1.0,0.12430583288384131,274.73913497973984,tres_eleve,refuse,0
CLI_004542,2024-10-22,54.0,F,marie,0,secondaire,salarie_public,services,1.0,CDI,106507.99125438035,695.5852668887715,49608.62059558077,2,5.0943072090269395,164578.74548603647,0,2,1,retraite,292397.40079989337,12,investissement,1,0,1,1,10,0,0,1,1,668.8533355001011,Libreville,urbaine,0.4657736946432225,0.2287757921230691,386.6636432462067,eleve,revue_manuelle,0
CLI_004543,2024-12-14,18.0,F,celibataire,0,secondaire,salarie_public,agriculture,4.655497670228431,CDI,384104.79964211874,39494.69752810278,107549.54083901056,3,0.17227325845130542,119319.97766894133,4,0,1,consommation,839358.2589836648,6,consommation,0,0,1,0,15,1,0,0,1,574.3365859600774,Libreville,urbaine,0.280000512722615,0.18210270126054973,390.69226833452603,eleve,revue_manuelle,1
CLI_004544,2025-04-30,29.0,M,celibataire,1,secondaire,salarie_prive,commerce,1.6218323228506608,CDI,722134.3972895504,65528.41796139292,237464.33033719947,2,7.061001361167789,12946.56535657086,0,0,1,consommation,848847.4674924895,6,immobilier,1,1,1,1,15,1,0,1,1,649.8892956618829,Port-Gentil,urbaine,0.32883675286552605,0.09795585035585046,712.7495714656403,faible,accepte,1
CLI_004545,2024-10-13,38.0,F,marie,3,secondaire,salarie_prive,commerce,0.35587925981561863,CDD,355281.66941961495,38995.86074702631,86856.61143388922,1,4.532112624696299,53518.159021419575,3,1,1,avance_facture,749926.3277176155,24,investissement,1,0,1,0,10,0,0,1,1,466.49021623059906,Libreville,semi_urbaine,0.2444725380168851,0.175899479264506,399.9946021465575,eleve,revue_manuelle,0
CLI_004546,2024-09-20,40.0,M,marie,6,superieur,salarie_public,agriculture,7.2450246754734735,CDI,532444.3904394422,52151.20003225524,52883.16127437889,2,0.9936081181144869,140245.79395582725,4,0,0,avance_commande,1342650.0476186422,6,urgence,0,0,0,1,13,0,0,0,0,526.5205049417085,Port-Gentil,semi_urbaine,0.09932147323541682,0.2101393234246981,524.2975992720853,moyen,accepte,1
CLI_004547,2025-06-24,33.0,F,celibataire,1,secondaire,independant,commerce,3.4336632735011676,CDI,198300.3171838955,36227.436585403884,62373.234258584554,1,0.06760918463730903,155592.79095150123,2,0,1,investissement,2057739.9624911111,12,consommation,1,0,1,1,13,1,1,1,1,666.1488609478223,Libreville,urbaine,0.31453925613614725,0.8647405745123983,404.18286005320346,eleve,revue_manuelle,1
